Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[S1] Post imagem 1MB,20310,1077,980,1450.8278953566778,3.485625000394066,55190.206699000555,991948.3670605613,297.6577186468109,15.784212849956443,980,1100,1100,1100,1200,1400,4500,30000,54000,55000,55000
,Aggregated,20310,1077,980,1450.8278953566778,3.485625000394066,55190.206699000555,991948.3670605613,297.6577186468109,15.784212849956443,980,1100,1100,1100,1200,1400,4500,30000,54000,55000,55000
