Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[S2] Post texto 400KB,2715,0,32,35.1438145186107,24.058463999608648,175.10268400110363,438369.0,44.82756078766655,0.0,32,34,35,36,40,53,79,90,150,180,180
,Aggregated,2715,0,32,35.1438145186107,24.058463999608648,175.10268400110363,438369.0,44.82756078766655,0.0,32,34,35,36,40,53,79,90,150,180,180
