Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[S1] Post imagem 1MB,23898,1482,580,1254.71525865964,3.058000000237371,52544.01161900023,982536.108460959,349.03776296227926,21.645073424976896,580,640,690,740,890,1100,13000,31000,51000,53000,53000
,Aggregated,23898,1482,580,1254.71525865964,3.058000000237371,52544.01161900023,982536.108460959,349.03776296227926,21.645073424976896,580,640,690,740,890,1100,13000,31000,51000,53000,53000
