Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[S3] Post imagem 300KB,2806,0,2,2.649098453678543,1.6319420010404428,26.472237999769277,305739.0,46.21980119599905,0.0,2,2,2,3,3,4,10,14,25,26,26
,Aggregated,2806,0,2,2.649098453678543,1.6319420010404428,26.472237999769277,305739.0,46.21980119599905,0.0,2,2,2,3,3,4,10,14,25,26,26
