Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[S3] Post imagem 300KB,35318,482,110,1751.2365385850671,1.5833590005058795,31075.51869300005,301566.44781697716,528.1505871785422,7.207899173794023,110,130,150,170,520,17000,29000,30000,31000,31000,31000
,Aggregated,35318,482,110,1751.2365385850671,1.5833590005058795,31075.51869300005,301566.44781697716,528.1505871785422,7.207899173794023,110,130,150,170,520,17000,29000,30000,31000,31000,31000
