Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[H] Post imagem 1MB,138,0,26,27.60581474638826,22.434041000451543,93.66779799893266,30508.0,2.2271229751571036,0.0,26,27,27,28,30,34,54,81,94,94,94
GET,[H] Post imagem 300KB,47,0,26,25.997962127726073,22.66632499959087,30.150200000207406,32689.0,0.758512897336115,0.0,26,26,27,27,28,29,30,30,30,30,30
GET,[H] Post texto 400KB,113,0,32,34.652472451354086,26.90407500085712,86.791006000567,438369.0,1.8236586680634255,0.0,32,33,33,33,36,70,80,83,87,87,87
,Aggregated,298,0,27,30.024282020160122,22.434041000451543,93.66779799893266,185510.68456375838,4.809294540556644,0.0,27,30,31,32,33,39,76,83,94,94,94
