Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[S2] Post texto 400KB,7729,42,3600,3245.0234179557724,2.1258000015222933,5604.103651001424,435987.55505240004,119.55227049857223,0.6496565352490663,3600,3800,3900,4000,4200,4400,4600,4800,5300,5600,5600
,Aggregated,7729,42,3600,3245.0234179557724,2.1258000015222933,5604.103651001424,435987.55505240004,119.55227049857223,0.6496565352490663,3600,3800,3900,4000,4200,4400,4600,4800,5300,5600,5600
