Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[S2] Post texto 400KB,8911,135,2500,2491.186295619204,2.1956000000500353,6206.853739000508,431729.3798675794,146.19978872845573,2.2148997282394256,2500,3000,3200,3400,3900,4500,5000,5200,5700,6200,6200
,Aggregated,8911,135,2500,2491.186295619204,2.1956000000500353,6206.853739000508,431729.3798675794,146.19978872845573,2.2148997282394256,2500,3000,3200,3400,3900,4500,5000,5200,5700,6200,6200
