Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[S1] Post imagem 1MB,299,0,4,4.649862769281717,2.8997829995205393,47.76136300097278,1047495.0,4.8020010007990654,0.0,4,4,4,5,5,6,23,32,48,48,48
,Aggregated,299,0,4,4.649862769281717,2.8997829995205393,47.76136300097278,1047495.0,4.8020010007990654,0.0,4,4,4,5,5,6,23,32,48,48,48
