Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[S3] Post imagem 300KB,34547,449,120,1782.401719713576,1.4071750010771211,33680.639878000875,301765.37534373463,536.2376224304077,6.969366152524186,120,140,150,170,380,16000,31000,33000,34000,34000,34000
,Aggregated,34547,449,120,1782.401719713576,1.4071750010771211,33680.639878000875,301765.37534373463,536.2376224304077,6.969366152524186,120,140,150,170,380,16000,31000,33000,34000,34000,34000
