Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[S3] Post imagem 300KB,2768,0,2,3.013463032892373,1.6748409998399438,59.883695999815245,305739.0,45.328009668989665,0.0,2,3,3,3,4,5,13,16,43,60,60
,Aggregated,2768,0,2,3.013463032892373,1.6748409998399438,59.883695999815245,305739.0,45.328009668989665,0.0,2,3,3,3,4,5,13,16,43,60,60
