Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[S2] Post texto 400KB,10648,17,1900,1783.6176556436749,2.2448239997174824,3995.5769820007845,437669.2742299023,169.7795848287761,0.27106056931716693,1900,2000,2100,2100,2300,2400,2800,3200,3800,4000,4000
,Aggregated,10648,17,1900,1783.6176556436749,2.2448239997174824,3995.5769820007845,437669.2742299023,169.7795848287761,0.27106056931716693,1900,2000,2100,2100,2300,2400,2800,3200,3800,4000,4000
